date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,total_revenue,total_cost,profit,profit_margin,below_reorder_flag,lost_sales_units,lost_revenue,forecast_error,abs_forecast_error
2024-04-21,SKU_43,WH_3,SUP_4,North,29,823,7,378,483,16.22,20.24,0,0,26.8,586.9599999999999,470.38,116.57999999999993,0.19861660079051374,0,0.0,0.0,2.1999999999999993,2.1999999999999993
2024-04-22,SKU_43,WH_3,SUP_4,North,25,798,7,378,0,16.22,20.24,0,0,18.51,505.99999999999994,405.5,100.49999999999994,0.19861660079051374,0,0.0,0.0,6.489999999999998,6.489999999999998
2024-04-23,SKU_43,WH_3,SUP_4,North,33,765,7,378,0,16.22,20.24,0,0,27.83,667.92,535.26,132.65999999999997,0.1986166007905138,0,0.0,0.0,5.170000000000002,5.170000000000002
2024-04-24,SKU_43,WH_3,SUP_4,West,29,736,7,378,0,16.22,20.24,0,0,29.97,586.9599999999999,470.38,116.57999999999993,0.19861660079051374,0,0.0,0.0,-0.9699999999999989,0.9699999999999989
2024-04-25,SKU_43,WH_3,SUP_4,West,31,705,7,378,0,16.22,20.24,0,0,34.7,627.4399999999999,502.81999999999994,124.62,0.19861660079051385,0,0.0,0.0,-3.700000000000003,3.700000000000003
2024-04-26,SKU_43,WH_3,SUP_4,North,34,671,7,378,0,16.22,20.24,0,0,33.23,688.16,551.48,136.67999999999995,0.19861660079051377,0,0.0,0.0,0.7700000000000031,0.7700000000000031
2024-04-27,SKU_43,WH_3,SUP_4,South,31,640,7,378,0,16.22,20.24,0,0,35.76,627.4399999999999,502.81999999999994,124.62,0.19861660079051385,0,0.0,0.0,-4.759999999999998,4.759999999999998
2024-04-28,SKU_43,WH_3,SUP_4,West,34,606,7,378,0,16.22,20.24,0,0,33.76,688.16,551.48,136.67999999999995,0.19861660079051377,0,0.0,0.0,0.240000000000002,0.240000000000002
2024-04-29,SKU_43,WH_3,SUP_4,East,31,575,7,378,0,16.22,20.24,0,0,32.43,627.4399999999999,502.81999999999994,124.62,0.19861660079051385,0,0.0,0.0,-1.4299999999999997,1.4299999999999997
2024-04-30,SKU_43,WH_3,SUP_4,South,35,540,7,378,0,16.22,20.24,0,0,31.93,708.4,567.6999999999999,140.70000000000005,0.1986166007905139,0,0.0,0.0,3.0700000000000003,3.0700000000000003
2024-05-01,SKU_43,WH_3,SUP_4,South,18,522,7,378,0,16.22,20.24,0,0,17.63,364.32,291.96,72.36000000000001,0.19861660079051388,0,0.0,0.0,0.370000000000001,0.370000000000001
2024-05-02,SKU_43,WH_3,SUP_4,West,26,496,7,378,0,16.22,20.24,0,0,23.75,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,0,0.0,0.0,2.25,2.25
2024-05-03,SKU_43,WH_3,SUP_4,East,28,468,7,378,0,16.22,20.24,0,0,30.98,566.7199999999999,454.15999999999997,112.55999999999995,0.19861660079051377,0,0.0,0.0,-2.9800000000000004,2.9800000000000004
2024-05-04,SKU_43,WH_3,SUP_4,East,27,441,7,378,0,16.22,20.24,1,0,24.31,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,0,0.0,0.0,2.6900000000000013,2.6900000000000013
2024-05-05,SKU_43,WH_3,SUP_4,South,25,416,7,378,0,16.22,20.24,0,0,23.9,505.99999999999994,405.5,100.49999999999994,0.19861660079051374,0,0.0,0.0,1.1000000000000014,1.1000000000000014
2024-05-06,SKU_43,WH_3,SUP_4,South,20,396,7,378,0,16.22,20.24,0,0,20.93,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-0.9299999999999997,0.9299999999999997
2024-05-07,SKU_43,WH_3,SUP_4,East,30,366,7,378,0,16.22,20.24,0,0,34.25,607.1999999999999,486.59999999999997,120.59999999999997,0.1986166007905138,1,0.0,0.0,-4.25,4.25
2024-05-08,SKU_43,WH_3,SUP_4,East,28,564,7,378,226,16.22,20.24,0,0,30.44,566.7199999999999,454.15999999999997,112.55999999999995,0.19861660079051377,0,0.0,0.0,-2.4400000000000013,2.4400000000000013
2024-05-09,SKU_43,WH_3,SUP_4,East,33,531,7,378,0,16.22,20.24,1,0,30.86,667.92,535.26,132.65999999999997,0.1986166007905138,0,0.0,0.0,2.1400000000000006,2.1400000000000006
2024-05-10,SKU_43,WH_3,SUP_4,South,22,509,7,378,0,16.22,20.24,0,0,24.06,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,-2.0599999999999987,2.0599999999999987
2024-05-11,SKU_43,WH_3,SUP_4,South,29,480,7,378,0,16.22,20.24,0,0,29.53,586.9599999999999,470.38,116.57999999999993,0.19861660079051374,0,0.0,0.0,-0.5300000000000011,0.5300000000000011
2024-05-12,SKU_43,WH_3,SUP_4,South,30,450,7,378,0,16.22,20.24,0,0,28.29,607.1999999999999,486.59999999999997,120.59999999999997,0.1986166007905138,0,0.0,0.0,1.7100000000000009,1.7100000000000009
2024-05-13,SKU_43,WH_3,SUP_4,West,24,426,7,378,0,16.22,20.24,0,0,22.75,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,1.25,1.25
2024-05-14,SKU_43,WH_3,SUP_4,North,26,400,7,378,0,16.22,20.24,0,0,29.27,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,0,0.0,0.0,-3.2699999999999996,3.2699999999999996
2024-05-15,SKU_43,WH_3,SUP_4,East,20,380,7,378,0,16.22,20.24,0,0,20.85,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-0.8500000000000014,0.8500000000000014
2024-05-16,SKU_43,WH_3,SUP_4,East,26,354,7,378,0,16.22,20.24,0,0,23.43,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,1,0.0,0.0,2.5700000000000003,2.5700000000000003
2024-05-17,SKU_43,WH_3,SUP_4,South,34,797,7,378,477,16.22,20.24,0,0,31.59,688.16,551.48,136.67999999999995,0.19861660079051377,0,0.0,0.0,2.41,2.41
2024-05-18,SKU_43,WH_3,SUP_4,South,30,767,7,378,0,16.22,20.24,0,0,31.2,607.1999999999999,486.59999999999997,120.59999999999997,0.1986166007905138,0,0.0,0.0,-1.1999999999999993,1.1999999999999993
2024-05-19,SKU_43,WH_3,SUP_4,East,23,744,7,378,0,16.22,20.24,0,0,24.34,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-1.3399999999999999,1.3399999999999999
2024-05-20,SKU_43,WH_3,SUP_4,East,21,723,7,378,0,16.22,20.24,0,0,25.67,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-4.670000000000002,4.670000000000002
2024-05-21,SKU_43,WH_3,SUP_4,East,18,705,7,378,0,16.22,20.24,0,0,12.62,364.32,291.96,72.36000000000001,0.19861660079051388,0,0.0,0.0,5.380000000000001,5.380000000000001
2024-05-22,SKU_43,WH_3,SUP_4,East,26,679,7,378,0,16.22,20.24,0,0,29.96,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,0,0.0,0.0,-3.960000000000001,3.960000000000001
2024-05-23,SKU_43,WH_3,SUP_4,North,24,655,7,378,0,16.22,20.24,0,0,23.6,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,0.3999999999999986,0.3999999999999986
2024-05-24,SKU_43,WH_3,SUP_4,North,27,628,7,378,0,16.22,20.24,0,0,27.94,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,0,0.0,0.0,-0.9400000000000013,0.9400000000000013
2024-05-25,SKU_43,WH_3,SUP_4,West,27,601,7,378,0,16.22,20.24,0,0,32.51,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,0,0.0,0.0,-5.509999999999998,5.509999999999998
2024-05-26,SKU_43,WH_3,SUP_4,North,22,579,7,378,0,16.22,20.24,0,0,18.49,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,3.5100000000000016,3.5100000000000016
2024-05-27,SKU_43,WH_3,SUP_4,South,19,560,7,378,0,16.22,20.24,0,0,15.24,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,3.76,3.76
2024-05-28,SKU_43,WH_3,SUP_4,West,24,536,7,378,0,16.22,20.24,0,0,28.22,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,-4.219999999999999,4.219999999999999
2024-05-29,SKU_43,WH_3,SUP_4,East,23,513,7,378,0,16.22,20.24,0,0,22.33,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,0.6700000000000017,0.6700000000000017
2024-05-30,SKU_43,WH_3,SUP_4,South,29,484,7,378,0,16.22,20.24,0,0,28.39,586.9599999999999,470.38,116.57999999999993,0.19861660079051374,0,0.0,0.0,0.6099999999999994,0.6099999999999994
2024-05-31,SKU_43,WH_3,SUP_4,East,19,465,7,378,0,16.22,20.24,0,0,22.14,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,-3.1400000000000006,3.1400000000000006
2024-06-01,SKU_43,WH_3,SUP_4,West,34,431,7,378,0,16.22,20.24,0,0,38.73,688.16,551.48,136.67999999999995,0.19861660079051377,0,0.0,0.0,-4.729999999999997,4.729999999999997
2024-06-02,SKU_43,WH_3,SUP_4,South,23,408,7,378,0,16.22,20.24,0,0,21.29,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,1.7100000000000009,1.7100000000000009
2024-06-03,SKU_43,WH_3,SUP_4,North,22,386,7,378,0,16.22,20.24,0,0,18.57,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,3.4299999999999997,3.4299999999999997
2024-06-04,SKU_43,WH_3,SUP_4,East,27,359,7,378,0,16.22,20.24,0,0,22.12,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,1,0.0,0.0,4.879999999999999,4.879999999999999
2024-06-05,SKU_43,WH_3,SUP_4,South,36,583,7,378,260,16.22,20.24,1,0,41.69,728.64,583.92,144.72000000000003,0.19861660079051388,0,0.0,0.0,-5.689999999999998,5.689999999999998
2024-06-06,SKU_43,WH_3,SUP_4,South,26,557,7,378,0,16.22,20.24,0,0,28.46,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,0,0.0,0.0,-2.460000000000001,2.460000000000001
2024-06-07,SKU_43,WH_3,SUP_4,North,21,536,7,378,0,16.22,20.24,0,0,13.41,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,7.59,7.59
2024-06-08,SKU_43,WH_3,SUP_4,South,27,509,7,378,0,16.22,20.24,0,0,26.05,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,0,0.0,0.0,0.9499999999999993,0.9499999999999993
2024-06-09,SKU_43,WH_3,SUP_4,West,26,483,7,378,0,16.22,20.24,0,0,23.35,526.24,421.71999999999997,104.52000000000004,0.1986166007905139,0,0.0,0.0,2.6499999999999986,2.6499999999999986
2024-06-10,SKU_43,WH_3,SUP_4,East,28,455,7,378,0,16.22,20.24,0,0,26.58,566.7199999999999,454.15999999999997,112.55999999999995,0.19861660079051377,0,0.0,0.0,1.4200000000000017,1.4200000000000017
2024-06-11,SKU_43,WH_3,SUP_4,North,21,434,7,378,0,16.22,20.24,0,0,17.55,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,3.4499999999999993,3.4499999999999993
2024-06-12,SKU_43,WH_3,SUP_4,West,20,414,7,378,0,16.22,20.24,0,0,22.31,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-2.3099999999999987,2.3099999999999987
2024-06-13,SKU_43,WH_3,SUP_4,North,21,393,7,378,0,16.22,20.24,0,0,21.59,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-0.5899999999999999,0.5899999999999999
2024-06-14,SKU_43,WH_3,SUP_4,South,31,362,7,378,0,16.22,20.24,0,0,28.93,627.4399999999999,502.81999999999994,124.62,0.19861660079051385,1,0.0,0.0,2.0700000000000003,2.0700000000000003
2024-06-15,SKU_43,WH_3,SUP_4,South,19,690,7,378,347,16.22,20.24,0,0,18.51,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,0.48999999999999844,0.48999999999999844
2024-06-16,SKU_43,WH_3,SUP_4,North,20,670,7,378,0,16.22,20.24,0,0,22.31,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-2.3099999999999987,2.3099999999999987
2024-06-17,SKU_43,WH_3,SUP_4,South,21,649,7,378,0,16.22,20.24,0,0,21.15,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-0.14999999999999858,0.14999999999999858
2024-06-18,SKU_43,WH_3,SUP_4,North,22,627,7,378,0,16.22,20.24,0,0,21.41,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,0.5899999999999999,0.5899999999999999
2024-06-19,SKU_43,WH_3,SUP_4,South,21,606,7,378,0,16.22,20.24,0,0,24.55,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-3.5500000000000007,3.5500000000000007
2024-06-20,SKU_43,WH_3,SUP_4,East,21,585,7,378,0,16.22,20.24,0,0,23.76,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-2.7600000000000016,2.7600000000000016
2024-06-21,SKU_43,WH_3,SUP_4,North,23,562,7,378,0,16.22,20.24,1,0,23.91,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-0.9100000000000001,0.9100000000000001
2024-06-22,SKU_43,WH_3,SUP_4,South,22,540,7,378,0,16.22,20.24,0,0,24.94,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,-2.9400000000000013,2.9400000000000013
2024-06-23,SKU_43,WH_3,SUP_4,South,10,530,7,378,0,16.22,20.24,0,0,7.91,202.39999999999998,162.2,40.19999999999999,0.1986166007905138,0,0.0,0.0,2.09,2.09
2024-06-24,SKU_43,WH_3,SUP_4,West,22,508,7,378,0,16.22,20.24,0,0,15.57,445.28,356.84,88.44,0.19861660079051385,0,0.0,0.0,6.43,6.43
2024-06-25,SKU_43,WH_3,SUP_4,South,23,485,7,378,0,16.22,20.24,0,0,25.04,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-2.039999999999999,2.039999999999999
2024-06-26,SKU_43,WH_3,SUP_4,West,14,471,7,378,0,16.22,20.24,0,0,9.33,283.35999999999996,227.07999999999998,56.27999999999997,0.19861660079051377,0,0.0,0.0,4.67,4.67
2024-06-27,SKU_43,WH_3,SUP_4,East,21,450,7,378,0,16.22,20.24,0,0,22.93,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-1.9299999999999997,1.9299999999999997
2024-06-28,SKU_43,WH_3,SUP_4,West,28,422,7,378,0,16.22,20.24,1,0,28.73,566.7199999999999,454.15999999999997,112.55999999999995,0.19861660079051377,0,0.0,0.0,-0.7300000000000004,0.7300000000000004
2024-06-29,SKU_43,WH_3,SUP_4,North,28,394,7,378,0,16.22,20.24,0,0,29.08,566.7199999999999,454.15999999999997,112.55999999999995,0.19861660079051377,0,0.0,0.0,-1.0799999999999983,1.0799999999999983
2024-06-30,SKU_43,WH_3,SUP_4,West,18,376,7,378,0,16.22,20.24,1,0,18.17,364.32,291.96,72.36000000000001,0.19861660079051388,1,0.0,0.0,-0.1700000000000017,0.1700000000000017
2024-07-01,SKU_43,WH_3,SUP_4,West,31,755,7,378,410,16.22,20.24,1,0,33.27,627.4399999999999,502.81999999999994,124.62,0.19861660079051385,0,0.0,0.0,-2.270000000000003,2.270000000000003
2024-07-02,SKU_43,WH_3,SUP_4,South,8,747,7,378,0,16.22,20.24,0,0,6.91,161.92,129.76,32.16,0.19861660079051383,0,0.0,0.0,1.0899999999999999,1.0899999999999999
2024-07-03,SKU_43,WH_3,SUP_4,South,23,724,7,378,0,16.22,20.24,0,0,24.83,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-1.8299999999999983,1.8299999999999983
2024-07-04,SKU_43,WH_3,SUP_4,South,25,699,7,378,0,16.22,20.24,0,0,19.64,505.99999999999994,405.5,100.49999999999994,0.19861660079051374,0,0.0,0.0,5.359999999999999,5.359999999999999
2024-07-05,SKU_43,WH_3,SUP_4,South,23,676,7,378,0,16.22,20.24,1,0,24.38,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-1.379999999999999,1.379999999999999
2024-07-06,SKU_43,WH_3,SUP_4,North,24,652,7,378,0,16.22,20.24,0,0,27.54,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,-3.539999999999999,3.539999999999999
2024-07-07,SKU_43,WH_3,SUP_4,North,24,628,7,378,0,16.22,20.24,0,0,28.19,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,-4.190000000000001,4.190000000000001
2024-07-08,SKU_43,WH_3,SUP_4,North,17,611,7,378,0,16.22,20.24,0,0,20.92,344.08,275.74,68.33999999999997,0.19861660079051377,0,0.0,0.0,-3.9200000000000017,3.9200000000000017
2024-07-09,SKU_43,WH_3,SUP_4,North,24,587,7,378,0,16.22,20.24,0,0,21.6,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,2.3999999999999986,2.3999999999999986
2024-07-10,SKU_43,WH_3,SUP_4,South,19,568,7,378,0,16.22,20.24,0,0,19.23,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,-0.23000000000000043,0.23000000000000043
2024-07-11,SKU_43,WH_3,SUP_4,South,17,551,7,378,0,16.22,20.24,0,0,18.24,344.08,275.74,68.33999999999997,0.19861660079051377,0,0.0,0.0,-1.2399999999999984,1.2399999999999984
2024-07-12,SKU_43,WH_3,SUP_4,West,17,534,7,378,0,16.22,20.24,0,0,11.52,344.08,275.74,68.33999999999997,0.19861660079051377,0,0.0,0.0,5.48,5.48
2024-07-13,SKU_43,WH_3,SUP_4,South,27,507,7,378,0,16.22,20.24,0,0,20.89,546.4799999999999,437.93999999999994,108.53999999999996,0.1986166007905138,0,0.0,0.0,6.109999999999999,6.109999999999999
2024-07-14,SKU_43,WH_3,SUP_4,South,17,490,7,378,0,16.22,20.24,0,0,19.11,344.08,275.74,68.33999999999997,0.19861660079051377,0,0.0,0.0,-2.1099999999999994,2.1099999999999994
2024-07-15,SKU_43,WH_3,SUP_4,West,14,476,7,378,0,16.22,20.24,0,0,17.67,283.35999999999996,227.07999999999998,56.27999999999997,0.19861660079051377,0,0.0,0.0,-3.6700000000000017,3.6700000000000017
2024-07-16,SKU_43,WH_3,SUP_4,North,24,452,7,378,0,16.22,20.24,0,0,16.75,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,7.25,7.25
2024-07-17,SKU_43,WH_3,SUP_4,East,14,438,7,378,0,16.22,20.24,0,0,13.35,283.35999999999996,227.07999999999998,56.27999999999997,0.19861660079051377,0,0.0,0.0,0.6500000000000004,0.6500000000000004
2024-07-18,SKU_43,WH_3,SUP_4,West,21,417,7,378,0,16.22,20.24,0,0,23.45,425.03999999999996,340.62,84.41999999999996,0.19861660079051374,0,0.0,0.0,-2.4499999999999993,2.4499999999999993
2024-07-19,SKU_43,WH_3,SUP_4,West,14,403,7,378,0,16.22,20.24,1,0,18.43,283.35999999999996,227.07999999999998,56.27999999999997,0.19861660079051377,0,0.0,0.0,-4.43,4.43
2024-07-20,SKU_43,WH_3,SUP_4,West,11,392,7,378,0,16.22,20.24,0,0,11.36,222.64,178.42,44.22,0.19861660079051385,0,0.0,0.0,-0.35999999999999943,0.35999999999999943
2024-07-21,SKU_43,WH_3,SUP_4,South,11,381,7,378,0,16.22,20.24,0,0,6.35,222.64,178.42,44.22,0.19861660079051385,0,0.0,0.0,4.65,4.65
2024-07-22,SKU_43,WH_3,SUP_4,North,16,365,7,378,0,16.22,20.24,0,0,15.37,323.84,259.52,64.32,0.19861660079051383,1,0.0,0.0,0.6300000000000008,0.6300000000000008
2024-07-23,SKU_43,WH_3,SUP_4,South,24,571,7,378,230,16.22,20.24,0,0,21.35,485.76,389.28,96.48000000000002,0.19861660079051388,0,0.0,0.0,2.6499999999999986,2.6499999999999986
2024-07-24,SKU_43,WH_3,SUP_4,West,16,555,7,378,0,16.22,20.24,0,0,19.01,323.84,259.52,64.32,0.19861660079051383,0,0.0,0.0,-3.0100000000000016,3.0100000000000016
2024-07-25,SKU_43,WH_3,SUP_4,East,12,543,7,378,0,16.22,20.24,0,0,16.3,242.88,194.64,48.24000000000001,0.19861660079051388,0,0.0,0.0,-4.300000000000001,4.300000000000001
2024-07-26,SKU_43,WH_3,SUP_4,North,19,524,7,378,0,16.22,20.24,0,0,21.75,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,-2.75,2.75
2024-07-27,SKU_43,WH_3,SUP_4,West,13,511,7,378,0,16.22,20.24,0,0,14.05,263.12,210.85999999999999,52.26000000000002,0.1986166007905139,0,0.0,0.0,-1.0500000000000007,1.0500000000000007
2024-07-28,SKU_43,WH_3,SUP_4,South,19,492,7,378,0,16.22,20.24,0,0,21.34,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,-2.34,2.34
2024-07-29,SKU_43,WH_3,SUP_4,East,16,476,7,378,0,16.22,20.24,0,0,17.32,323.84,259.52,64.32,0.19861660079051383,0,0.0,0.0,-1.3200000000000003,1.3200000000000003
2024-07-30,SKU_43,WH_3,SUP_4,West,20,456,7,378,0,16.22,20.24,0,0,22.3,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-2.3000000000000007,2.3000000000000007
2024-07-31,SKU_43,WH_3,SUP_4,South,16,440,7,378,0,16.22,20.24,1,0,16.12,323.84,259.52,64.32,0.19861660079051383,0,0.0,0.0,-0.120000000000001,0.120000000000001
2024-08-01,SKU_43,WH_3,SUP_4,South,9,431,7,378,0,16.22,20.24,0,0,10.7,182.16,145.98,36.18000000000001,0.19861660079051388,0,0.0,0.0,-1.6999999999999993,1.6999999999999993
2024-08-02,SKU_43,WH_3,SUP_4,East,13,418,7,378,0,16.22,20.24,0,0,16.67,263.12,210.85999999999999,52.26000000000002,0.1986166007905139,0,0.0,0.0,-3.6700000000000017,3.6700000000000017
2024-08-03,SKU_43,WH_3,SUP_4,East,18,400,7,378,0,16.22,20.24,1,0,14.43,364.32,291.96,72.36000000000001,0.19861660079051388,0,0.0,0.0,3.5700000000000003,3.5700000000000003
2024-08-04,SKU_43,WH_3,SUP_4,North,18,382,7,378,0,16.22,20.24,0,0,19.18,364.32,291.96,72.36000000000001,0.19861660079051388,0,0.0,0.0,-1.1799999999999997,1.1799999999999997
2024-08-05,SKU_43,WH_3,SUP_4,South,16,366,7,378,0,16.22,20.24,0,0,17.55,323.84,259.52,64.32,0.19861660079051383,1,0.0,0.0,-1.5500000000000007,1.5500000000000007
2024-08-06,SKU_43,WH_3,SUP_4,North,20,736,7,378,390,16.22,20.24,0,0,22.57,404.79999999999995,324.4,80.39999999999998,0.1986166007905138,0,0.0,0.0,-2.5700000000000003,2.5700000000000003
2024-08-07,SKU_43,WH_3,SUP_4,West,16,720,7,378,0,16.22,20.24,0,0,15.83,323.84,259.52,64.32,0.19861660079051383,0,0.0,0.0,0.16999999999999993,0.16999999999999993
2024-08-08,SKU_43,WH_3,SUP_4,North,13,707,7,378,0,16.22,20.24,0,0,11.22,263.12,210.85999999999999,52.26000000000002,0.1986166007905139,0,0.0,0.0,1.7799999999999994,1.7799999999999994
2024-08-09,SKU_43,WH_3,SUP_4,West,10,697,7,378,0,16.22,20.24,0,0,11.65,202.39999999999998,162.2,40.19999999999999,0.1986166007905138,0,0.0,0.0,-1.6500000000000004,1.6500000000000004
2024-08-10,SKU_43,WH_3,SUP_4,West,11,686,7,378,0,16.22,20.24,0,0,13.78,222.64,178.42,44.22,0.19861660079051385,0,0.0,0.0,-2.7799999999999994,2.7799999999999994
2024-08-11,SKU_43,WH_3,SUP_4,South,3,683,7,378,0,16.22,20.24,0,0,0.0,60.72,48.66,12.060000000000002,0.19861660079051388,0,0.0,0.0,3.0,3.0
2024-08-12,SKU_43,WH_3,SUP_4,East,12,671,7,378,0,16.22,20.24,0,0,9.21,242.88,194.64,48.24000000000001,0.19861660079051388,0,0.0,0.0,2.789999999999999,2.789999999999999
2024-08-13,SKU_43,WH_3,SUP_4,North,5,666,7,378,0,16.22,20.24,0,0,3.13,101.19999999999999,81.1,20.099999999999994,0.1986166007905138,0,0.0,0.0,1.87,1.87
2024-08-14,SKU_43,WH_3,SUP_4,West,19,647,7,378,0,16.22,20.24,0,0,25.71,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,-6.710000000000001,6.710000000000001
2024-08-15,SKU_43,WH_3,SUP_4,West,15,632,7,378,0,16.22,20.24,0,0,14.75,303.59999999999997,243.29999999999998,60.29999999999998,0.1986166007905138,0,0.0,0.0,0.25,0.25
2024-08-16,SKU_43,WH_3,SUP_4,East,11,621,7,378,0,16.22,20.24,0,0,14.49,222.64,178.42,44.22,0.19861660079051385,0,0.0,0.0,-3.49,3.49
2024-08-17,SKU_43,WH_3,SUP_4,East,12,609,7,378,0,16.22,20.24,0,0,11.48,242.88,194.64,48.24000000000001,0.19861660079051388,0,0.0,0.0,0.5199999999999996,0.5199999999999996
2024-08-18,SKU_43,WH_3,SUP_4,South,19,590,7,378,0,16.22,20.24,0,0,18.27,384.55999999999995,308.17999999999995,76.38,0.19861660079051385,0,0.0,0.0,0.7300000000000004,0.7300000000000004
2024-08-19,SKU_43,WH_3,SUP_4,North,11,579,7,378,0,16.22,20.24,0,0,11.7,222.64,178.42,44.22,0.19861660079051385,0,0.0,0.0,-0.6999999999999993,0.6999999999999993
2024-08-20,SKU_43,WH_3,SUP_4,South,23,556,7,378,0,16.22,20.24,1,0,28.08,465.52,373.05999999999995,92.46000000000004,0.1986166007905139,0,0.0,0.0,-5.079999999999998,5.079999999999998
2024-08-21,SKU_43,WH_3,SUP_4,South,5,551,7,378,0,16.22,20.24,0,0,4.14,101.19999999999999,81.1,20.099999999999994,0.1986166007905138,0,0.0,0.0,0.8600000000000003,0.8600000000000003
2024-08-22,SKU_43,WH_3,SUP_4,North,13,538,7,378,0,16.22,20.24,0,0,9.89,263.12,210.85999999999999,52.26000000000002,0.1986166007905139,0,0.0,0.0,3.1099999999999994,3.1099999999999994
2024-08-23,SKU_43,WH_3,SUP_4,North,9,529,7,378,0,16.22,20.24,0,0,13.25,182.16,145.98,36.18000000000001,0.19861660079051388,0,0.0,0.0,-4.25,4.25
2024-08-24,SKU_43,WH_3,SUP_4,North,15,514,7,378,0,16.22,20.24,0,0,19.47,303.59999999999997,243.29999999999998,60.29999999999998,0.1986166007905138,0,0.0,0.0,-4.469999999999999,4.469999999999999
